Team,Opponent,Team-Score,Opponent-Score,Win,Date,Time,Location,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,DRtg,Season,Playoff,Home
Charlotte Hornets,New York Knicks,93,96,0,2014-11-02,7:30 PM,"Madison Square Garden (IV), New York, New York",33,70,0.47100000000000003,6,15,0.4,21,29,0.7240000000000001,8,30,38,20,7,2,12,16,0.562,0.514,0.214,0.414,22.9,78.9,52.1,60.6,8.1,3.2,12.7,107.8,111.3,2014-15,0,0
Toronto Raptors,Miami Heat,102,107,0,2014-11-02,6:00 PM,"AmericanAirlines Arena, Miami, Florida",37,79,0.46799999999999997,4,16,0.25,24,39,0.615,9,19,28,11,8,5,10,28,0.53,0.494,0.203,0.494,22.0,63.3,39.4,29.7,8.8,10.9,9.4,112.0,117.5,2014-15,0,0
Portland Trail Blazers,Golden State Warriors,90,95,0,2014-11-02,9:00 PM,"Moda Center, Portland, Oregon",37,92,0.402,7,27,0.259,9,14,0.643,17,39,56,20,9,2,19,19,0.45799999999999996,0.44,0.293,0.152,33.3,84.8,57.7,54.1,9.2,3.2,16.2,91.8,96.9,2014-15,0,1
Los Angeles Clippers,Sacramento Kings,92,98,0,2014-11-02,3:30 PM,"STAPLES Center, Los Angeles, California",33,88,0.375,9,31,0.29,17,21,0.81,11,24,35,23,10,7,8,25,0.473,0.426,0.35200000000000004,0.239,22.9,72.7,43.2,69.7,11.0,12.1,7.6,101.5,108.2,2014-15,0,1
Houston Rockets,Philadelphia 76ers,104,93,1,2014-11-03,7:00 PM,"Wells Fargo Center, Philadelphia, Pennsylvania",32,75,0.42700000000000005,16,34,0.47100000000000003,24,30,0.8,13,34,47,27,12,6,21,20,0.59,0.5329999999999999,0.45299999999999996,0.4,34.2,85.0,60.3,84.4,12.9,11.5,19.2,111.9,100.1,2014-15,0,0
Sacramento Kings,Denver Nuggets,110,105,1,2014-11-03,9:00 PM,"Pepsi Center, Denver, Colorado",34,81,0.42,2,9,0.222,40,47,0.851,14,36,50,21,8,5,15,28,0.541,0.43200000000000005,0.111,0.58,34.1,70.6,54.3,61.8,8.0,7.2,12.9,109.5,104.5,2014-15,0,0
Brooklyn Nets,Oklahoma City Thunder,116,85,1,2014-11-03,7:30 PM,"Barclays Center, Brooklyn, New York",44,84,0.524,11,23,0.478,17,19,0.895,9,33,42,25,11,3,8,21,0.628,0.589,0.27399999999999997,0.226,23.7,68.8,48.8,56.8,12.2,5.1,8.0,128.8,94.4,2014-15,0,1
Los Angeles Clippers,Utah Jazz,107,101,1,2014-11-03,10:30 PM,"STAPLES Center, Los Angeles, California",41,81,0.506,10,23,0.435,15,17,0.882,5,30,35,28,6,6,10,17,0.605,0.568,0.284,0.21,12.8,76.9,44.9,68.3,6.5,12.0,10.2,115.2,108.7,2014-15,0,1
Memphis Grizzlies,New Orleans Pelicans,93,81,1,2014-11-03,8:00 PM,"FedEx Forum, Memphis, Tennessee",31,76,0.408,4,14,0.28600000000000003,27,37,0.73,9,43,52,19,5,6,11,24,0.504,0.434,0.184,0.48700000000000004,20.5,75.4,51.5,61.3,5.4,9.7,10.7,99.7,86.8,2014-15,0,1
Dallas Mavericks,Boston Celtics,118,113,1,2014-11-03,8:30 PM,"American Airlines Center, Dallas, Texas",44,82,0.537,14,25,0.56,16,20,0.8,7,29,36,24,5,9,17,17,0.65,0.622,0.305,0.244,20.6,56.9,42.4,54.5,5.1,12.7,15.8,119.4,114.3,2014-15,0,1
Oklahoma City Thunder,Brooklyn Nets,85,116,0,2014-11-03,7:30 PM,"Barclays Center, Brooklyn, New York",32,82,0.39,8,23,0.348,13,21,0.619,15,29,44,14,3,3,17,17,0.466,0.439,0.28,0.256,31.3,76.3,51.2,43.8,3.3,4.9,15.7,94.4,128.8,2014-15,0,0
Utah Jazz,Los Angeles Clippers,101,107,0,2014-11-03,10:30 PM,"STAPLES Center, Los Angeles, California",36,77,0.46799999999999997,10,27,0.37,19,24,0.792,9,34,43,24,4,2,17,20,0.5770000000000001,0.532,0.35100000000000003,0.312,23.1,87.2,55.1,66.7,4.3,3.4,16.3,108.7,115.2,2014-15,0,0
New Orleans Pelicans,Memphis Grizzlies,81,93,0,2014-11-03,8:00 PM,"FedEx Forum, Memphis, Tennessee",29,86,0.337,4,24,0.16699999999999998,19,29,0.655,14,35,49,14,5,3,12,30,0.41,0.36,0.27899999999999997,0.337,24.6,79.5,48.5,48.3,5.4,4.8,10.8,86.8,99.7,2014-15,0,0
Boston Celtics,Dallas Mavericks,113,118,0,2014-11-03,8:30 PM,"American Airlines Center, Dallas, Texas",45,102,0.441,11,31,0.355,12,16,0.75,22,27,49,29,9,6,17,21,0.518,0.495,0.304,0.157,43.1,79.4,57.6,64.4,9.1,10.5,13.5,114.3,119.4,2014-15,0,0
Philadelphia 76ers,Houston Rockets,93,104,0,2014-11-03,7:00 PM,"Wells Fargo Center, Philadelphia, Pennsylvania",33,74,0.446,11,22,0.5,16,23,0.696,6,25,31,19,12,4,17,20,0.5529999999999999,0.52,0.297,0.311,15.0,65.8,39.7,57.6,12.9,9.8,16.8,100.1,111.9,2014-15,0,1
Denver Nuggets,Sacramento Kings,105,110,0,2014-11-03,9:00 PM,"Pepsi Center, Denver, Colorado",36,93,0.387,5,24,0.20800000000000002,28,33,0.848,15,27,42,22,4,7,15,35,0.488,0.414,0.258,0.355,29.4,65.9,45.7,61.1,4.0,9.7,12.2,104.5,109.5,2014-15,0,1
Milwaukee Bucks,Indiana Pacers,87,81,1,2014-11-04,7:00 PM,"Bankers Life Fieldhouse, Indianapolis, Indiana",37,83,0.446,7,21,0.33299999999999996,6,7,0.857,9,30,39,20,12,5,12,22,0.505,0.488,0.253,0.084,22.0,66.7,45.3,54.1,13.8,9.3,12.2,100.0,93.1,2014-15,0,0
Phoenix Suns,Los Angeles Lakers,112,106,1,2014-11-04,10:30 PM,"STAPLES Center, Los Angeles, California",41,91,0.451,6,18,0.33299999999999996,24,31,0.774,13,39,52,28,6,7,13,29,0.535,0.484,0.198,0.341,29.5,68.4,51.5,68.3,6.0,9.7,11.1,112.5,106.5,2014-15,0,0
Washington Wizards,New York Knicks,98,83,1,2014-11-04,7:30 PM,"Madison Square Garden (IV), New York, New York",39,80,0.488,8,18,0.444,12,19,0.632,10,31,41,26,8,4,12,25,0.555,0.5379999999999999,0.225,0.23800000000000002,26.3,67.4,48.8,66.7,9.0,6.1,12.0,110.8,93.9,2014-15,0,0
Houston Rockets,Miami Heat,108,91,1,2014-11-04,7:30 PM,"AmericanAirlines Arena, Miami, Florida",35,68,0.515,17,37,0.45899999999999996,21,27,0.778,9,29,38,22,8,5,16,26,0.6759999999999999,0.64,0.544,0.397,30.0,69.0,52.8,62.9,9.4,10.9,16.7,127.2,107.2,2014-15,0,0
New Orleans Pelicans,Charlotte Hornets,100,91,1,2014-11-04,8:00 PM,"Smoothie King Center, New Orleans, Louisiana",38,81,0.469,5,18,0.278,19,19,1.0,11,36,47,26,5,6,12,19,0.56,0.5,0.222,0.235,28.2,85.7,58.0,68.4,5.6,10.2,11.8,112.2,102.1,2014-15,0,1
Toronto Raptors,Oklahoma City Thunder,100,88,1,2014-11-04,7:30 PM,"Air Canada Centre, Toronto, Canada",32,81,0.395,8,31,0.258,28,33,0.848,12,27,39,23,6,3,10,24,0.523,0.444,0.38299999999999995,0.40700000000000003,25.5,81.8,48.8,71.9,6.7,6.8,9.5,111.9,98.4,2014-15,0,1
Portland Trail Blazers,Cleveland Cavaliers,101,82,1,2014-11-04,10:00 PM,"Moda Center, Portland, Oregon",37,75,0.493,8,25,0.32,19,25,0.76,9,39,48,21,7,4,11,20,0.5870000000000001,0.547,0.33299999999999996,0.33299999999999996,24.3,75.0,53.9,56.8,7.9,6.3,11.3,114.6,93.0,2014-15,0,1
Chicago Bulls,Orlando Magic,98,90,1,2014-11-04,8:00 PM,"United Center, Chicago, Illinois",35,75,0.467,7,15,0.467,21,27,0.778,10,34,44,23,6,9,12,18,0.564,0.513,0.2,0.36,22.7,70.8,47.8,65.7,6.8,12.2,12.1,110.7,101.7,2014-15,0,1
Charlotte Hornets,New Orleans Pelicans,91,100,0,2014-11-04,8:00 PM,"Smoothie King Center, New Orleans, Louisiana",37,80,0.46299999999999997,6,21,0.28600000000000003,11,13,0.846,6,28,34,23,6,1,12,15,0.531,0.5,0.263,0.163,14.3,71.8,42.0,62.2,6.7,1.6,12.3,102.1,112.2,2014-15,0,0
Oklahoma City Thunder,Toronto Raptors,88,100,0,2014-11-04,7:30 PM,"Air Canada Centre, Toronto, Canada",34,65,0.523,6,21,0.28600000000000003,14,25,0.56,6,35,41,23,4,3,19,27,0.579,0.569,0.32299999999999995,0.385,18.2,74.5,51.3,67.6,4.5,6.0,20.0,98.4,111.9,2014-15,0,0
Cleveland Cavaliers,Portland Trail Blazers,82,101,0,2014-11-04,10:00 PM,"Moda Center, Portland, Oregon",31,85,0.365,9,21,0.429,11,14,0.7859999999999999,13,28,41,18,5,3,14,19,0.45,0.418,0.247,0.165,25.0,75.7,46.1,58.1,5.7,6.0,13.3,93.0,114.6,2014-15,0,0
Orlando Magic,Chicago Bulls,90,98,0,2014-11-04,8:00 PM,"United Center, Chicago, Illinois",38,88,0.43200000000000005,6,14,0.429,8,14,0.5710000000000001,14,34,48,21,6,6,11,22,0.478,0.466,0.159,0.159,29.2,77.3,52.2,55.3,6.8,10.0,10.5,101.7,110.7,2014-15,0,0
Indiana Pacers,Milwaukee Bucks,81,87,0,2014-11-04,7:00 PM,"Bankers Life Fieldhouse, Indianapolis, Indiana",31,78,0.397,6,24,0.25,13,22,0.591,15,32,47,14,4,9,17,17,0.462,0.436,0.308,0.282,33.3,78.0,54.7,45.2,4.6,14.5,16.2,93.1,100.0,2014-15,0,1
Los Angeles Lakers,Phoenix Suns,106,112,0,2014-11-04,10:30 PM,"STAPLES Center, Los Angeles, California",35,88,0.39799999999999996,6,16,0.375,30,41,0.732,18,31,49,16,7,8,12,25,0.5,0.43200000000000005,0.182,0.466,31.6,70.5,48.5,45.7,7.0,11.0,10.2,106.5,112.5,2014-15,0,1
New York Knicks,Washington Wizards,83,98,0,2014-11-04,7:30 PM,"Madison Square Garden (IV), New York, New York",30,81,0.37,8,15,0.5329999999999999,15,19,0.789,15,28,43,16,5,4,18,23,0.46399999999999997,0.42,0.185,0.235,32.6,73.7,51.2,53.3,5.7,6.5,16.8,93.9,110.8,2014-15,0,1
Miami Heat,Houston Rockets,91,108,0,2014-11-04,7:30 PM,"AmericanAirlines Arena, Miami, Florida",31,74,0.419,12,28,0.429,17,27,0.63,13,21,34,16,7,2,15,21,0.53,0.5,0.37799999999999995,0.365,31.0,70.0,47.2,51.6,8.2,6.5,14.9,107.2,127.2,2014-15,0,1
Orlando Magic,Philadelphia 76ers,91,89,1,2014-11-05,7:00 PM,"Wells Fargo Center, Philadelphia, Pennsylvania",39,88,0.44299999999999995,3,20,0.15,10,12,0.833,14,37,51,14,11,3,24,20,0.488,0.46,0.22699999999999998,0.136,30.4,86.0,57.3,35.9,11.0,5.8,20.5,90.8,88.8,2014-15,0,0
Memphis Grizzlies,Phoenix Suns,102,91,1,2014-11-05,9:00 PM,"US Airways Center, Phoenix, Arizona",40,80,0.5,9,17,0.529,13,17,0.765,8,29,37,25,10,1,16,21,0.583,0.556,0.213,0.213,21.1,85.3,51.4,62.5,10.9,2.1,15.5,111.3,99.3,2014-15,0,0
Chicago Bulls,Milwaukee Bucks,95,86,1,2014-11-05,8:00 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",34,73,0.466,5,16,0.313,22,30,0.733,7,35,42,24,8,3,16,18,0.551,0.5,0.21899999999999997,0.41100000000000003,17.9,66.0,45.7,70.6,8.7,4.1,15.7,103.2,93.4,2014-15,0,0
Minnesota Timberwolves,Brooklyn Nets,98,91,1,2014-11-05,7:30 PM,"Barclays Center, Brooklyn, New York",37,90,0.41100000000000003,7,17,0.41200000000000003,17,22,0.773,13,38,51,22,9,4,11,21,0.49200000000000005,0.45,0.18899999999999997,0.244,27.1,84.4,54.8,59.5,9.3,6.6,9.9,101.2,94.0,2014-15,0,0
Toronto Raptors,Boston Celtics,110,107,1,2014-11-05,7:30 PM,"TD Garden, Boston, Massachusetts",42,87,0.483,7,16,0.43799999999999994,19,23,0.826,6,18,24,18,11,4,7,18,0.5660000000000001,0.523,0.184,0.264,13.6,51.4,30.4,42.9,11.6,7.7,6.7,116.3,113.2,2014-15,0,0
Charlotte Hornets,Miami Heat,96,89,1,2014-11-05,7:00 PM,"Time Warner Cable Arena, Charlotte, North Carolina",35,82,0.42700000000000005,5,18,0.278,21,29,0.7240000000000001,13,36,49,23,4,9,12,24,0.507,0.457,0.22,0.354,30.2,85.7,57.6,65.7,4.4,16.4,11.2,106.3,98.6,2014-15,0,1
Washington Wizards,Indiana Pacers,96,94,1,2014-11-05,8:00 PM,"Verizon Center, Washington, District of Columbia",34,91,0.374,7,17,0.41200000000000003,21,23,0.9129999999999999,7,36,43,24,7,7,12,22,0.475,0.41200000000000003,0.187,0.253,14.0,72.0,43.0,70.6,6.9,11.1,10.6,94.5,92.5,2014-15,0,1
Sacramento Kings,Denver Nuggets,131,109,1,2014-11-05,10:00 PM,"Sleep Train Arena, Sacramento, California",42,76,0.5529999999999999,8,20,0.4,39,50,0.78,9,31,40,21,8,3,13,30,0.6679999999999999,0.605,0.263,0.6579999999999999,26.5,81.6,55.6,50.0,8.0,5.6,11.7,131.7,109.6,2014-15,0,1
San Antonio Spurs,Atlanta Hawks,94,92,1,2014-11-05,8:30 PM,"AT&T Center, San Antonio, Texas",31,69,0.449,5,17,0.294,27,38,0.711,11,39,50,25,7,9,19,15,0.5479999999999999,0.486,0.24600000000000002,0.551,28.9,79.6,57.5,80.6,7.4,13.4,18.1,99.5,97.3,2014-15,0,1
Golden State Warriors,Los Angeles Clippers,121,104,1,2014-11-05,10:30 PM,"Oracle Arena, Oakland, California",43,74,0.581,15,25,0.6,20,20,1.0,4,35,39,29,7,3,23,22,0.731,0.682,0.33799999999999997,0.27,13.8,87.5,56.5,67.4,7.0,4.8,21.7,120.2,103.3,2014-15,0,1
Utah Jazz,Cleveland Cavaliers,102,100,1,2014-11-05,9:00 PM,"EnergySolutions Arena, Salt Lake City, Utah",39,77,0.506,7,21,0.33299999999999996,17,22,0.773,13,28,41,26,3,8,12,26,0.588,0.552,0.273,0.28600000000000003,36.1,80.0,57.7,66.7,3.4,14.3,12.2,117.2,114.9,2014-15,0,1
Detroit Pistons,New York Knicks,98,95,1,2014-11-05,7:30 PM,"The Palace of Auburn Hills, Auburn Hills, Michigan",32,87,0.368,11,23,0.478,23,33,0.6970000000000001,19,36,55,17,5,4,8,16,0.483,0.431,0.264,0.379,37.3,76.6,56.1,53.1,5.7,5.7,7.3,111.0,107.6,2014-15,0,1
Miami Heat,Charlotte Hornets,89,96,0,2014-11-05,7:00 PM,"Time Warner Cable Arena, Charlotte, North Carolina",30,77,0.39,4,22,0.182,25,31,0.8059999999999999,6,30,36,19,6,4,8,25,0.491,0.41600000000000004,0.28600000000000003,0.40299999999999997,14.3,69.8,42.4,63.3,6.6,6.3,8.1,98.6,106.3,2014-15,0,0
Indiana Pacers,Washington Wizards,94,96,0,2014-11-05,8:00 PM,"Verizon Center, Washington, District of Columbia",35,90,0.389,8,27,0.29600000000000004,16,20,0.8,14,43,57,22,3,9,18,27,0.47600000000000003,0.433,0.3,0.222,28.0,86.0,57.0,62.9,3.0,12.2,15.4,92.5,94.5,2014-15,0,0
Denver Nuggets,Sacramento Kings,109,131,0,2014-11-05,10:00 PM,"Sleep Train Arena, Sacramento, California",37,82,0.451,9,28,0.321,26,31,0.8390000000000001,7,25,32,24,4,5,14,37,0.57,0.506,0.341,0.37799999999999995,18.4,73.5,44.4,64.9,4.0,8.9,12.8,109.6,131.7,2014-15,0,0
Atlanta Hawks,San Antonio Spurs,92,94,0,2014-11-05,8:30 PM,"AT&T Center, San Antonio, Texas",38,92,0.413,8,25,0.32,8,11,0.727,10,27,37,26,14,5,13,25,0.475,0.457,0.272,0.12,20.4,71.1,42.5,68.4,14.8,9.6,11.8,97.3,99.5,2014-15,0,0
Los Angeles Clippers,Golden State Warriors,104,121,0,2014-11-05,10:30 PM,"Oracle Arena, Oakland, California",38,82,0.46299999999999997,7,19,0.368,21,27,0.778,5,25,30,26,12,2,14,14,0.5539999999999999,0.506,0.23199999999999998,0.32899999999999996,12.5,86.2,43.5,68.4,11.9,4.1,13.0,103.3,120.2,2014-15,0,0
Cleveland Cavaliers,Utah Jazz,100,102,0,2014-11-05,9:00 PM,"EnergySolutions Arena, Salt Lake City, Utah",30,72,0.41700000000000004,6,16,0.375,34,40,0.85,7,23,30,6,8,4,12,22,0.5579999999999999,0.45799999999999996,0.222,0.556,20.0,63.9,42.3,20.0,9.2,7.1,11.8,114.9,117.2,2014-15,0,0
New York Knicks,Detroit Pistons,95,98,0,2014-11-05,7:30 PM,"The Palace of Auburn Hills, Auburn Hills, Michigan",39,90,0.433,9,20,0.45,8,10,0.8,11,32,43,25,3,9,9,23,0.503,0.483,0.222,0.111,23.4,62.7,43.9,64.1,3.4,14.1,8.7,107.6,111.0,2014-15,0,0
Philadelphia 76ers,Orlando Magic,89,91,0,2014-11-05,7:00 PM,"Wells Fargo Center, Philadelphia, Pennsylvania",33,77,0.429,8,25,0.32,15,23,0.652,6,32,38,22,12,12,20,18,0.511,0.48100000000000004,0.325,0.299,14.0,69.6,42.7,66.7,12.0,17.6,18.7,88.8,90.8,2014-15,0,1
Phoenix Suns,Memphis Grizzlies,91,102,0,2014-11-05,9:00 PM,"US Airways Center, Phoenix, Arizona",32,69,0.46399999999999997,8,21,0.381,19,21,0.905,5,30,35,13,11,4,18,20,0.5820000000000001,0.522,0.304,0.304,14.7,78.9,48.6,40.6,12.0,6.3,18.7,99.3,111.3,2014-15,0,1
Milwaukee Bucks,Chicago Bulls,86,95,0,2014-11-05,8:00 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",33,89,0.371,3,15,0.2,17,20,0.85,18,32,50,19,10,3,14,28,0.44,0.38799999999999996,0.16899999999999998,0.225,34.0,82.1,54.3,57.6,10.9,5.3,12.5,93.4,103.2,2014-15,0,1
Brooklyn Nets,Minnesota Timberwolves,91,98,0,2014-11-05,7:30 PM,"Barclays Center, Brooklyn, New York",36,82,0.439,8,21,0.381,11,17,0.647,7,35,42,17,6,5,18,22,0.508,0.488,0.256,0.207,15.6,72.9,45.2,47.2,6.2,6.8,16.7,94.0,101.2,2014-15,0,1
Boston Celtics,Toronto Raptors,107,110,0,2014-11-05,7:30 PM,"TD Garden, Boston, Massachusetts",40,78,0.513,10,26,0.385,17,18,0.9440000000000001,17,38,55,22,5,3,27,25,0.623,0.5770000000000001,0.33299999999999996,0.231,48.6,86.4,69.6,55.0,5.3,4.2,23.9,113.2,116.3,2014-15,0,1
Portland Trail Blazers,Dallas Mavericks,108,87,1,2014-11-06,10:30 PM,"Moda Center, Portland, Oregon",40,77,0.519,12,30,0.4,16,19,0.8420000000000001,12,41,53,25,3,6,17,21,0.633,0.597,0.39,0.247,31.6,83.7,60.9,62.5,3.3,9.0,16.6,118.3,95.3,2014-15,0,1
Houston Rockets,San Antonio Spurs,98,81,1,2014-11-06,8:00 PM,"Toyota Center, Houston, Texas",34,72,0.47200000000000003,10,27,0.37,20,33,0.606,8,36,44,18,7,6,21,20,0.5660000000000001,0.542,0.375,0.45799999999999996,21.6,75.0,51.8,52.9,7.2,8.6,19.5,101.4,83.8,2014-15,0,1
Dallas Mavericks,Portland Trail Blazers,87,108,0,2014-11-06,10:30 PM,"Moda Center, Portland, Oregon",33,90,0.36700000000000005,5,23,0.217,16,16,1.0,8,26,34,14,6,4,7,17,0.44799999999999995,0.39399999999999996,0.256,0.17800000000000002,16.3,68.4,39.1,42.4,6.6,8.5,6.7,95.3,118.3,2014-15,0,0
San Antonio Spurs,Houston Rockets,81,98,0,2014-11-06,8:00 PM,"Toyota Center, Houston, Texas",31,90,0.344,2,20,0.1,17,19,0.895,12,29,41,17,12,1,14,24,0.41200000000000003,0.35600000000000004,0.222,0.21100000000000002,25.0,78.4,48.2,54.8,12.4,2.2,12.5,83.8,101.4,2014-15,0,0
Dallas Mavericks,Utah Jazz,105,82,1,2014-11-07,9:00 PM,"EnergySolutions Arena, Salt Lake City, Utah",42,88,0.47700000000000004,9,24,0.375,12,14,0.857,13,29,42,23,12,3,8,22,0.5579999999999999,0.528,0.273,0.159,28.9,76.3,50.6,54.8,13.8,7.5,7.8,120.6,94.2,2014-15,0,0
Sacramento Kings,Phoenix Suns,114,112,1,2014-11-07,9:00 PM,"US Airways Center, Phoenix, Arizona",39,91,0.429,3,16,0.188,33,39,0.846,13,47,60,16,6,4,15,27,0.527,0.445,0.17600000000000002,0.429,28.3,83.9,58.8,41.0,5.5,6.0,12.2,105.4,103.6,2014-15,0,0
Cleveland Cavaliers,Denver Nuggets,110,101,1,2014-11-07,10:30 PM,"Pepsi Center, Denver, Colorado",40,84,0.47600000000000003,6,23,0.261,24,33,0.727,6,36,42,25,5,3,8,14,0.5579999999999999,0.512,0.27399999999999997,0.39299999999999996,15.0,81.8,50.0,62.5,5.2,5.4,7.5,113.8,104.5,2014-15,0,0
Chicago Bulls,Philadelphia 76ers,118,115,1,2014-11-07,7:00 PM,"Wells Fargo Center, Philadelphia, Pennsylvania",40,78,0.513,12,24,0.5,26,34,0.765,12,28,40,25,4,6,17,21,0.635,0.59,0.308,0.436,32.4,62.2,48.8,62.5,4.2,9.8,15.5,124.9,121.7,2014-15,0,0
Memphis Grizzlies,Oklahoma City Thunder,91,89,1,2014-11-07,8:00 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",34,81,0.42,9,18,0.5,14,17,0.8240000000000001,9,29,38,21,10,4,8,14,0.514,0.475,0.222,0.21,20.9,74.4,46.3,61.8,11.5,7.4,8.3,104.5,102.2,2014-15,0,0
Detroit Pistons,Milwaukee Bucks,98,95,1,2014-11-07,7:30 PM,"The Palace of Auburn Hills, Auburn Hills, Michigan",37,75,0.493,11,23,0.478,13,24,0.542,12,28,40,18,7,5,18,24,0.573,0.5670000000000001,0.307,0.32,31.6,75.7,53.3,48.6,7.9,8.8,17.4,109.9,106.6,2014-15,0,1
Charlotte Hornets,Atlanta Hawks,122,119,1,2014-11-07,7:00 PM,"Time Warner Cable Arena, Charlotte, North Carolina",48,97,0.495,6,21,0.28600000000000003,20,27,0.741,11,40,51,31,6,7,19,30,0.56,0.526,0.21600000000000003,0.278,26.2,85.1,57.3,64.6,5.3,11.7,14.9,107.3,104.6,2014-15,0,1
Brooklyn Nets,New York Knicks,110,99,1,2014-11-07,7:30 PM,"Barclays Center, Brooklyn, New York",38,74,0.514,14,24,0.583,20,26,0.769,7,35,42,18,6,6,16,24,0.644,0.608,0.324,0.35100000000000003,20.0,70.0,49.4,47.4,6.4,8.5,15.8,117.0,105.3,2014-15,0,1
Orlando Magic,Minnesota Timberwolves,112,103,1,2014-11-07,7:00 PM,"Amway Center, Orlando, Florida",46,91,0.505,5,10,0.5,15,19,0.789,12,40,52,19,5,6,21,27,0.564,0.5329999999999999,0.11,0.209,29.3,81.6,57.8,41.3,4.8,8.0,17.4,106.6,98.1,2014-15,0,1
Boston Celtics,Indiana Pacers,101,98,1,2014-11-07,7:30 PM,"TD Garden, Boston, Massachusetts",39,85,0.45899999999999996,9,27,0.33299999999999996,14,16,0.875,9,29,38,26,6,3,12,19,0.5489999999999999,0.512,0.318,0.188,24.3,67.4,47.5,66.7,6.6,4.3,11.5,111.7,108.3,2014-15,0,1
Toronto Raptors,Washington Wizards,103,84,1,2014-11-07,7:30 PM,"Air Canada Centre, Toronto, Canada",35,80,0.43799999999999994,9,22,0.409,24,31,0.774,10,39,49,19,5,3,13,27,0.55,0.494,0.275,0.38799999999999996,22.7,70.9,49.5,54.3,5.4,4.7,12.2,110.3,90.0,2014-15,0,1
Milwaukee Bucks,Detroit Pistons,95,98,0,2014-11-07,7:30 PM,"The Palace of Auburn Hills, Auburn Hills, Michigan",36,77,0.46799999999999997,5,20,0.25,18,23,0.7829999999999999,9,26,35,26,10,6,13,19,0.545,0.5,0.26,0.299,24.3,68.4,46.7,72.2,11.2,11.5,13.0,106.6,109.9,2014-15,0,0
Atlanta Hawks,Charlotte Hornets,119,122,0,2014-11-07,7:00 PM,"Time Warner Cable Arena, Charlotte, North Carolina",43,93,0.462,13,33,0.39399999999999996,20,26,0.769,7,31,38,28,8,3,19,33,0.57,0.532,0.355,0.28,14.9,73.8,42.7,65.1,7.0,3.9,15.4,104.6,107.3,2014-15,0,0
New York Knicks,Brooklyn Nets,99,110,0,2014-11-07,7:30 PM,"Barclays Center, Brooklyn, New York",37,90,0.41100000000000003,8,19,0.42100000000000004,17,21,0.81,15,28,43,22,7,2,14,24,0.499,0.456,0.21100000000000002,0.233,30.0,80.0,50.6,59.5,7.4,4.0,12.4,105.3,117.0,2014-15,0,0
Minnesota Timberwolves,Orlando Magic,103,112,0,2014-11-07,7:00 PM,"Amway Center, Orlando, Florida",40,93,0.43,4,18,0.222,19,25,0.76,9,29,38,24,9,7,12,22,0.495,0.452,0.19399999999999998,0.26899999999999996,18.4,70.7,42.2,60.0,8.6,8.6,10.3,98.1,106.6,2014-15,0,0
Indiana Pacers,Boston Celtics,98,101,0,2014-11-07,7:30 PM,"TD Garden, Boston, Massachusetts",40,88,0.455,5,19,0.263,13,13,1.0,14,28,42,18,2,6,13,17,0.523,0.483,0.21600000000000003,0.14800000000000002,32.6,75.7,52.5,45.0,2.2,10.3,12.2,108.3,111.7,2014-15,0,0
Washington Wizards,Toronto Raptors,84,103,0,2014-11-07,7:30 PM,"Air Canada Centre, Toronto, Canada",30,83,0.361,3,19,0.158,21,32,0.6559999999999999,16,34,50,19,7,5,13,29,0.433,0.38,0.22899999999999998,0.386,29.1,77.3,50.5,63.3,7.5,8.6,11.8,90.0,110.3,2014-15,0,0
Utah Jazz,Dallas Mavericks,82,105,0,2014-11-07,9:00 PM,"EnergySolutions Arena, Salt Lake City, Utah",29,68,0.426,9,28,0.321,15,19,0.789,9,32,41,19,4,6,21,17,0.537,0.493,0.41200000000000003,0.27899999999999997,23.7,71.1,49.4,65.5,4.6,9.4,21.6,94.2,120.6,2014-15,0,1
Phoenix Suns,Sacramento Kings,112,114,0,2014-11-07,9:00 PM,"US Airways Center, Phoenix, Arizona",42,98,0.429,10,31,0.32299999999999995,18,25,0.72,9,33,42,19,7,7,12,33,0.514,0.48,0.316,0.255,16.1,71.7,41.2,45.2,6.5,9.3,9.9,103.6,105.4,2014-15,0,1
Denver Nuggets,Cleveland Cavaliers,101,110,0,2014-11-07,10:30 PM,"Pepsi Center, Denver, Colorado",40,85,0.47100000000000003,11,29,0.379,10,15,0.667,8,34,42,22,5,5,13,22,0.551,0.535,0.341,0.17600000000000002,18.2,85.0,50.0,55.0,5.2,8.2,12.4,104.5,113.8,2014-15,0,1
Philadelphia 76ers,Chicago Bulls,115,118,0,2014-11-07,7:00 PM,"Wells Fargo Center, Philadelphia, Pennsylvania",43,91,0.473,12,30,0.4,17,25,0.68,17,25,42,29,7,2,12,29,0.564,0.5379999999999999,0.33,0.275,37.8,67.6,51.2,67.4,7.4,3.7,10.5,121.7,124.9,2014-15,0,1
