Team,Opponent,Team-Score,Opponent-Score,Win,Date,Time,Location,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,DRtg,Season,Playoff,Home
Los Angeles Clippers,Indiana Pacers,91,103,0,2015-12-02,10:30 PM,"STAPLES Center, Los Angeles, California",30,79,0.38,6,27,0.222,25,39,0.6409999999999999,10,30,40,19,4,2,15,31,0.473,0.418,0.342,0.494,20.8,76.9,46.0,63.3,4.1,3.6,13.5,94.1,106.5,2015-16,0,1
Washington Wizards,Los Angeles Lakers,104,108,0,2015-12-02,7:00 PM,"Verizon Center, Washington, District of Columbia",37,79,0.46799999999999997,7,21,0.33299999999999996,23,31,0.742,8,33,41,24,11,2,23,15,0.561,0.513,0.266,0.392,21.6,67.3,47.7,64.9,10.7,2.8,19.9,101.2,105.1,2015-16,0,1
San Antonio Spurs,Memphis Grizzlies,103,83,1,2015-12-03,9:30 PM,"FedEx Forum, Memphis, Tennessee",40,80,0.5,10,18,0.556,13,18,0.722,10,38,48,27,8,8,15,21,0.586,0.563,0.225,0.225,26.3,80.9,56.5,67.5,8.8,12.5,14.6,113.4,91.4,2015-16,0,0
Denver Nuggets,Toronto Raptors,106,105,1,2015-12-03,7:30 PM,"Air Canada Centre, Toronto, Canada",38,81,0.469,12,27,0.444,18,18,1.0,6,36,42,30,2,4,11,19,0.596,0.5429999999999999,0.33299999999999996,0.222,16.7,80.0,51.9,78.9,2.2,6.2,11.0,114.6,113.5,2015-16,0,0
Boston Celtics,Sacramento Kings,114,97,1,2015-12-03,10:00 PM,"Mexico City Arena, Mexico City, Mexico",40,84,0.47600000000000003,14,33,0.424,20,24,0.833,6,34,40,34,14,5,16,32,0.603,0.56,0.39299999999999996,0.28600000000000003,14.0,79.1,46.5,85.0,13.7,8.9,14.5,111.4,94.8,2015-16,0,0
Orlando Magic,Utah Jazz,103,94,1,2015-12-03,9:00 PM,"Vivint Smart Home Arena, Salt Lake City, Utah",40,89,0.449,8,23,0.348,15,15,1.0,9,31,40,19,13,4,10,20,0.539,0.494,0.258,0.16899999999999998,20.9,86.1,50.6,47.5,13.8,10.3,9.5,109.3,99.7,2015-16,0,0
Miami Heat,Oklahoma City Thunder,97,95,1,2015-12-03,7:00 PM,"AmericanAirlines Arena, Miami, Florida",40,81,0.494,3,13,0.231,14,24,0.583,6,29,35,25,10,3,9,14,0.53,0.512,0.16,0.29600000000000004,14.6,76.3,44.3,62.5,10.8,4.8,8.9,104.5,102.4,2015-16,0,1
Portland Trail Blazers,Indiana Pacers,123,111,1,2015-12-03,10:00 PM,"Moda Center, Portland, Oregon",44,85,0.518,18,36,0.5,17,20,0.85,15,33,48,26,11,3,15,20,0.6559999999999999,0.624,0.424,0.235,36.6,68.8,53.9,59.1,11.9,5.2,13.8,133.1,120.1,2015-16,0,1
Oklahoma City Thunder,Miami Heat,95,97,0,2015-12-03,7:00 PM,"AmericanAirlines Arena, Miami, Florida",35,79,0.44299999999999995,4,16,0.25,21,24,0.875,9,35,44,15,5,1,15,18,0.53,0.46799999999999997,0.203,0.304,23.7,85.4,55.7,42.9,5.4,1.5,14.3,102.4,104.5,2015-16,0,0
Indiana Pacers,Portland Trail Blazers,111,123,0,2015-12-03,10:00 PM,"Moda Center, Portland, Oregon",38,88,0.43200000000000005,13,30,0.433,22,24,0.917,15,26,41,18,4,3,12,17,0.563,0.506,0.341,0.273,31.3,63.4,46.1,47.4,4.3,6.1,10.9,120.1,133.1,2015-16,0,0
Memphis Grizzlies,San Antonio Spurs,83,103,0,2015-12-03,9:30 PM,"FedEx Forum, Memphis, Tennessee",30,80,0.375,2,16,0.125,21,25,0.84,9,28,37,19,6,6,11,17,0.456,0.38799999999999996,0.2,0.313,19.1,73.7,43.5,63.3,6.6,9.7,10.8,91.4,113.4,2015-16,0,1
Toronto Raptors,Denver Nuggets,105,106,0,2015-12-03,7:30 PM,"Air Canada Centre, Toronto, Canada",39,92,0.424,8,27,0.29600000000000004,19,22,0.8640000000000001,9,30,39,21,9,3,4,16,0.516,0.467,0.293,0.239,20.0,83.3,48.1,53.8,9.7,5.6,3.8,113.5,114.6,2015-16,0,1
Sacramento Kings,Boston Celtics,97,114,0,2015-12-03,10:00 PM,"Mexico City Arena, Mexico City, Mexico",29,77,0.377,7,21,0.33299999999999996,32,41,0.78,9,37,46,21,8,4,19,20,0.51,0.42200000000000004,0.273,0.532,20.9,86.0,53.5,72.4,7.8,7.8,16.7,94.8,111.4,2015-16,0,0
Utah Jazz,Orlando Magic,94,103,0,2015-12-03,9:00 PM,"Vivint Smart Home Arena, Salt Lake City, Utah",31,72,0.431,14,33,0.424,18,24,0.75,5,34,39,18,4,8,19,16,0.569,0.528,0.45799999999999996,0.33299999999999996,13.9,79.1,49.4,58.1,4.2,12.1,18.7,99.7,109.3,2015-16,0,1
Houston Rockets,Dallas Mavericks,100,96,1,2015-12-04,8:30 PM,"American Airlines Center, Dallas, Texas",39,84,0.46399999999999997,12,26,0.462,10,18,0.556,15,30,45,20,12,5,18,22,0.544,0.536,0.31,0.214,32.6,73.2,51.7,51.3,12.8,9.6,16.4,107.0,102.7,2015-16,0,0
New Orleans Pelicans,Cleveland Cavaliers,114,108,1,2015-12-04,9:30 PM,"Smoothie King Center, New Orleans, Louisiana",42,85,0.494,9,25,0.36,21,31,0.677,11,35,46,25,10,2,15,25,0.578,0.547,0.294,0.365,26.2,74.5,51.7,59.5,10.0,3.6,13.2,114.4,108.4,2015-16,0,1
Washington Wizards,Phoenix Suns,109,106,1,2015-12-04,7:00 PM,"Verizon Center, Washington, District of Columbia",40,82,0.488,10,26,0.385,19,25,0.76,15,26,41,19,9,2,21,21,0.586,0.5489999999999999,0.317,0.305,39.5,68.4,53.9,47.5,9.4,3.3,18.4,113.7,110.5,2015-16,0,1
Detroit Pistons,Milwaukee Bucks,102,95,1,2015-12-04,7:30 PM,"The Palace of Auburn Hills, Auburn Hills, Michigan",34,82,0.415,7,23,0.304,27,39,0.6920000000000001,8,38,46,18,8,4,9,11,0.514,0.457,0.28,0.47600000000000003,16.0,80.9,47.4,52.9,8.2,5.8,8.3,104.5,97.4,2015-16,0,1
Atlanta Hawks,Los Angeles Lakers,100,87,1,2015-12-04,8:00 PM,"Philips Arena, Atlanta, Georgia",37,74,0.5,10,26,0.385,16,20,0.8,9,34,43,24,11,9,17,11,0.604,0.568,0.35100000000000003,0.27,25.0,69.4,50.6,64.9,12.3,15.3,17.0,112.0,97.4,2015-16,0,1
New York Knicks,Brooklyn Nets,108,91,1,2015-12-04,7:00 PM,"Madison Square Garden (IV), New York, New York",39,87,0.44799999999999995,12,27,0.444,18,21,0.857,8,36,44,25,8,6,13,14,0.561,0.517,0.31,0.24100000000000002,18.2,73.5,47.3,64.1,8.2,7.5,11.9,111.2,93.7,2015-16,0,1
Cleveland Cavaliers,New Orleans Pelicans,108,114,0,2015-12-04,9:30 PM,"Smoothie King Center, New Orleans, Louisiana",39,89,0.43799999999999994,10,33,0.303,20,24,0.833,12,31,43,18,8,1,14,26,0.542,0.494,0.371,0.27,25.5,73.8,48.3,46.2,8.0,1.7,12.3,108.4,114.4,2015-16,0,0
Phoenix Suns,Washington Wizards,106,109,0,2015-12-04,7:00 PM,"Verizon Center, Washington, District of Columbia",43,84,0.512,10,23,0.435,10,16,0.625,12,23,35,21,8,4,20,23,0.5820000000000001,0.5710000000000001,0.27399999999999997,0.19,31.6,60.5,46.1,48.8,8.3,7.1,18.0,110.5,113.7,2015-16,0,0
Milwaukee Bucks,Detroit Pistons,95,102,0,2015-12-04,7:30 PM,"The Palace of Auburn Hills, Auburn Hills, Michigan",39,87,0.44799999999999995,4,18,0.222,13,14,0.929,9,42,51,21,6,6,14,33,0.51,0.47100000000000003,0.207,0.161,19.1,84.0,52.6,53.8,6.1,10.2,13.1,97.4,104.5,2015-16,0,0
Los Angeles Lakers,Atlanta Hawks,87,100,0,2015-12-04,8:00 PM,"Philips Arena, Atlanta, Georgia",32,86,0.37200000000000005,13,27,0.48100000000000004,10,13,0.769,15,27,42,19,10,7,16,14,0.474,0.44799999999999995,0.314,0.151,30.6,75.0,49.4,59.4,11.2,14.6,14.9,97.4,112.0,2015-16,0,0
Brooklyn Nets,New York Knicks,91,108,0,2015-12-04,7:00 PM,"Madison Square Garden (IV), New York, New York",39,91,0.429,3,11,0.273,10,15,0.667,13,36,49,15,9,4,13,13,0.466,0.445,0.121,0.165,26.5,81.8,52.7,38.5,9.3,6.7,11.8,93.7,111.2,2015-16,0,0
Dallas Mavericks,Houston Rockets,96,100,0,2015-12-04,8:30 PM,"American Airlines Center, Dallas, Texas",37,81,0.457,8,29,0.276,14,20,0.7,11,31,42,23,8,5,17,17,0.535,0.506,0.358,0.247,26.8,67.4,48.3,62.2,8.6,8.6,15.9,102.7,107.0,2015-16,0,1
Portland Trail Blazers,Minnesota Timberwolves,109,103,1,2015-12-05,8:00 PM,"Target Center, Minneapolis, Minnesota",39,77,0.506,10,20,0.5,21,30,0.7,8,32,40,23,7,3,14,21,0.604,0.5710000000000001,0.26,0.39,20.0,71.1,47.1,59.0,7.4,4.4,13.4,115.7,109.4,2015-16,0,0
Charlotte Hornets,Chicago Bulls,102,96,1,2015-12-05,8:00 PM,"United Center, Chicago, Illinois",37,89,0.41600000000000004,10,34,0.294,18,25,0.72,13,37,50,23,10,3,9,18,0.51,0.47200000000000003,0.382,0.281,24.5,75.5,49.0,62.2,10.5,4.7,8.3,106.6,100.4,2015-16,0,0
Denver Nuggets,Philadelphia 76ers,108,105,1,2015-12-05,1:00 PM,"Wells Fargo Center, Philadelphia, Pennsylvania",37,81,0.457,11,31,0.355,23,38,0.605,13,34,47,25,8,4,17,21,0.5529999999999999,0.525,0.38299999999999995,0.469,28.3,82.9,54.0,67.6,8.1,9.3,14.8,109.3,106.3,2015-16,0,0
Golden State Warriors,Toronto Raptors,112,109,1,2015-12-05,5:00 PM,"Air Canada Centre, Toronto, Canada",35,73,0.479,16,30,0.5329999999999999,26,36,0.722,8,35,43,22,2,5,12,24,0.63,0.589,0.41100000000000003,0.493,22.9,76.1,53.1,62.9,2.2,7.0,11.9,121.4,118.2,2015-16,0,0
Utah Jazz,Indiana Pacers,122,119,1,2015-12-05,9:00 PM,"Vivint Smart Home Arena, Salt Lake City, Utah",43,92,0.467,8,23,0.348,28,37,0.757,19,35,54,21,7,3,15,30,0.563,0.511,0.25,0.402,37.3,74.5,55.1,48.8,6.7,4.7,12.2,116.5,113.7,2015-16,0,1
Milwaukee Bucks,New York Knicks,106,91,1,2015-12-05,8:30 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",44,89,0.494,2,4,0.5,16,24,0.667,13,36,49,25,5,6,13,22,0.532,0.506,0.045,0.27,29.5,85.7,57.0,56.8,5.2,11.8,11.5,109.9,94.4,2015-16,0,1
Miami Heat,Cleveland Cavaliers,99,84,1,2015-12-05,8:00 PM,"AmericanAirlines Arena, Miami, Florida",37,68,0.544,7,16,0.43799999999999994,18,29,0.621,3,38,41,21,5,9,15,25,0.613,0.596,0.235,0.426,10.7,77.6,53.2,56.8,5.4,15.8,15.7,106.1,90.0,2015-16,0,1
San Antonio Spurs,Boston Celtics,108,105,1,2015-12-05,8:30 PM,"AT&T Center, San Antonio, Texas",44,83,0.53,5,17,0.294,15,22,0.682,11,36,47,26,3,3,14,22,0.583,0.56,0.205,0.265,28.2,76.6,54.7,59.1,3.1,5.3,13.1,113.1,109.9,2015-16,0,1
Houston Rockets,Sacramento Kings,120,113,1,2015-12-05,8:00 PM,"Toyota Center, Houston, Texas",36,78,0.462,16,34,0.47100000000000003,32,43,0.7440000000000001,13,30,43,25,9,5,17,18,0.619,0.564,0.436,0.551,27.7,69.8,47.8,69.4,9.0,6.9,14.9,120.5,113.5,2015-16,0,1
Los Angeles Clippers,Orlando Magic,103,101,1,2015-12-05,10:30 PM,"STAPLES Center, Los Angeles, California",37,82,0.451,12,31,0.387,17,25,0.68,10,35,45,25,5,2,14,15,0.5539999999999999,0.524,0.37799999999999995,0.305,21.7,70.0,46.9,67.6,5.3,2.9,13.1,108.6,106.5,2015-16,0,1
Indiana Pacers,Utah Jazz,119,122,0,2015-12-05,9:00 PM,"Vivint Smart Home Arena, Salt Lake City, Utah",40,93,0.43,12,29,0.414,27,34,0.794,12,32,44,17,10,2,15,34,0.551,0.495,0.312,0.366,25.5,62.7,44.9,42.5,9.6,2.9,12.2,113.7,116.5,2015-16,0,0
New York Knicks,Milwaukee Bucks,91,106,0,2015-12-05,8:30 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",32,76,0.42100000000000004,6,25,0.24,21,28,0.75,6,31,37,22,4,4,15,24,0.515,0.461,0.32899999999999996,0.368,14.3,70.5,43.0,68.8,4.1,4.7,14.5,94.4,109.9,2015-16,0,0
Cleveland Cavaliers,Miami Heat,84,99,0,2015-12-05,8:00 PM,"AmericanAirlines Arena, Miami, Florida",31,85,0.365,6,28,0.214,16,24,0.667,11,25,36,14,8,1,14,26,0.44,0.4,0.32899999999999996,0.282,22.4,89.3,46.8,45.2,8.6,1.9,12.8,90.0,106.1,2015-16,0,0
Boston Celtics,San Antonio Spurs,105,108,0,2015-12-05,8:30 PM,"AT&T Center, San Antonio, Texas",39,86,0.45299999999999996,12,29,0.414,15,22,0.682,11,28,39,22,9,3,14,22,0.5489999999999999,0.523,0.337,0.256,23.4,71.8,45.3,56.4,9.4,4.5,12.8,109.9,113.1,2015-16,0,0
Sacramento Kings,Houston Rockets,113,120,0,2015-12-05,8:00 PM,"Toyota Center, Houston, Texas",46,98,0.469,10,26,0.385,11,13,0.846,13,34,47,35,12,7,13,27,0.545,0.52,0.265,0.133,30.2,72.3,52.2,76.1,12.1,15.9,11.1,113.5,120.5,2015-16,0,0
Orlando Magic,Los Angeles Clippers,101,103,0,2015-12-05,10:30 PM,"STAPLES Center, Los Angeles, California",40,90,0.444,6,20,0.3,15,18,0.833,15,36,51,22,8,6,13,21,0.516,0.478,0.222,0.2,30.0,78.3,53.1,55.0,8.4,11.8,11.7,106.5,108.6,2015-16,0,0
Minnesota Timberwolves,Portland Trail Blazers,103,109,0,2015-12-05,8:00 PM,"Target Center, Minneapolis, Minnesota",38,83,0.45799999999999996,5,15,0.33299999999999996,22,26,0.846,13,32,45,24,3,4,14,24,0.545,0.488,0.18100000000000002,0.313,28.9,80.0,52.9,63.2,3.2,7.0,12.9,109.4,115.7,2015-16,0,1
Chicago Bulls,Charlotte Hornets,96,102,0,2015-12-05,8:00 PM,"United Center, Chicago, Illinois",37,89,0.41600000000000004,9,25,0.36,13,19,0.684,12,40,52,29,5,5,14,19,0.493,0.466,0.281,0.213,24.5,75.5,51.0,78.4,5.2,9.1,12.6,100.4,106.6,2015-16,0,1
Philadelphia 76ers,Denver Nuggets,105,108,0,2015-12-05,1:00 PM,"Wells Fargo Center, Philadelphia, Pennsylvania",37,74,0.5,15,31,0.484,16,26,0.615,7,33,40,22,11,8,20,28,0.614,0.601,0.419,0.35100000000000003,17.1,71.7,46.0,59.5,11.1,16.0,19.0,106.3,109.3,2015-16,0,1
Toronto Raptors,Golden State Warriors,109,112,0,2015-12-05,5:00 PM,"Air Canada Centre, Toronto, Canada",40,91,0.44,8,20,0.4,21,26,0.8079999999999999,11,27,38,21,9,3,6,27,0.532,0.484,0.22,0.28600000000000003,23.9,77.1,46.9,52.5,9.8,7.0,5.5,118.2,121.4,2015-16,0,1
Dallas Mavericks,Washington Wizards,116,104,1,2015-12-06,6:00 PM,"Verizon Center, Washington, District of Columbia",38,76,0.5,16,31,0.516,24,27,0.889,6,44,50,25,5,4,16,17,0.66,0.605,0.408,0.355,19.4,88.0,61.7,65.8,5.2,6.5,15.4,120.6,108.2,2015-16,0,0
Golden State Warriors,Brooklyn Nets,114,98,1,2015-12-06,6:00 PM,"Barclays Center, Brooklyn, New York",44,86,0.512,14,33,0.424,12,23,0.522,10,36,46,25,9,9,12,18,0.593,0.593,0.384,0.267,22.2,76.6,50.0,56.8,9.2,12.5,11.1,116.4,100.1,2015-16,0,0
Detroit Pistons,Los Angeles Lakers,111,91,1,2015-12-06,6:00 PM,"The Palace of Auburn Hills, Auburn Hills, Michigan",41,93,0.441,9,24,0.375,20,26,0.769,17,44,61,20,11,1,16,21,0.531,0.489,0.258,0.28,35.4,84.6,61.0,48.8,11.1,1.6,13.3,111.9,91.7,2015-16,0,1
Memphis Grizzlies,Phoenix Suns,95,93,1,2015-12-06,3:30 PM,"FedEx Forum, Memphis, Tennessee",36,90,0.4,5,15,0.33299999999999996,18,24,0.75,15,31,46,23,8,5,12,16,0.47200000000000003,0.428,0.16699999999999998,0.267,29.4,73.8,49.5,63.9,8.5,9.8,10.7,100.8,98.7,2015-16,0,1
Oklahoma City Thunder,Sacramento Kings,98,95,1,2015-12-06,7:00 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",35,86,0.40700000000000003,6,22,0.273,22,31,0.71,19,43,62,18,8,6,21,22,0.49200000000000005,0.442,0.256,0.36,40.4,76.8,60.2,51.4,8.1,9.4,17.4,98.9,95.9,2015-16,0,1
Los Angeles Lakers,Detroit Pistons,91,111,0,2015-12-06,6:00 PM,"The Palace of Auburn Hills, Auburn Hills, Michigan",32,80,0.4,5,18,0.278,22,29,0.759,8,31,39,12,6,4,15,21,0.491,0.431,0.225,0.363,15.4,64.6,39.0,37.5,6.0,5.8,13.9,91.7,111.9,2015-16,0,0
Phoenix Suns,Memphis Grizzlies,93,95,0,2015-12-06,3:30 PM,"FedEx Forum, Memphis, Tennessee",36,82,0.439,9,31,0.29,12,17,0.706,11,36,47,20,8,5,18,24,0.52,0.494,0.37799999999999995,0.207,26.2,70.6,50.5,55.6,8.5,6.7,16.7,98.7,100.8,2015-16,0,0
Sacramento Kings,Oklahoma City Thunder,95,98,0,2015-12-06,7:00 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",35,88,0.39799999999999996,7,24,0.292,18,30,0.6,13,28,41,20,11,5,14,20,0.469,0.43799999999999994,0.273,0.341,23.2,59.6,39.8,57.1,11.1,7.8,12.2,95.9,98.9,2015-16,0,0
Washington Wizards,Dallas Mavericks,104,116,0,2015-12-06,6:00 PM,"Verizon Center, Washington, District of Columbia",42,89,0.47200000000000003,8,27,0.29600000000000004,12,21,0.5710000000000001,6,25,31,22,9,0,6,22,0.529,0.517,0.303,0.23600000000000002,12.0,80.6,38.3,52.4,9.4,0.0,5.8,108.2,120.6,2015-16,0,1
Brooklyn Nets,Golden State Warriors,98,114,0,2015-12-06,6:00 PM,"Barclays Center, Brooklyn, New York",39,89,0.43799999999999994,5,17,0.294,15,23,0.652,11,35,46,21,8,2,13,18,0.494,0.466,0.191,0.258,23.4,77.8,50.0,53.8,8.2,3.8,11.6,100.1,116.4,2015-16,0,1
Washington Wizards,Miami Heat,114,103,1,2015-12-07,7:30 PM,"AmericanAirlines Arena, Miami, Florida",46,92,0.5,9,18,0.5,13,17,0.765,12,25,37,23,7,2,10,19,0.573,0.5489999999999999,0.196,0.185,28.6,86.2,52.1,50.0,7.6,3.8,9.1,123.6,111.7,2015-16,0,0
Dallas Mavericks,New York Knicks,104,97,1,2015-12-07,7:30 PM,"Madison Square Garden (IV), New York, New York",37,82,0.451,13,31,0.419,17,20,0.85,7,36,43,21,7,3,9,14,0.573,0.53,0.37799999999999995,0.244,17.1,92.3,53.8,56.8,7.5,5.1,9.0,110.8,103.3,2015-16,0,0
Phoenix Suns,Chicago Bulls,103,101,1,2015-12-07,8:00 PM,"United Center, Chicago, Illinois",41,92,0.446,7,17,0.41200000000000003,14,17,0.8240000000000001,10,30,40,18,12,4,18,17,0.518,0.484,0.185,0.185,23.8,65.2,45.5,43.9,11.8,5.8,15.3,101.6,99.6,2015-16,0,0
Boston Celtics,New Orleans Pelicans,111,93,1,2015-12-07,8:00 PM,"Smoothie King Center, New Orleans, Louisiana",40,81,0.494,12,28,0.429,19,24,0.792,10,36,46,24,8,8,17,18,0.606,0.568,0.34600000000000003,0.29600000000000004,24.4,73.5,51.1,60.0,8.3,10.4,15.7,115.0,96.3,2015-16,0,0
Los Angeles Clippers,Minnesota Timberwolves,110,106,1,2015-12-07,8:00 PM,"Target Center, Minneapolis, Minnesota",38,86,0.442,8,25,0.32,26,29,0.897,13,30,43,21,10,9,17,26,0.557,0.488,0.29100000000000004,0.337,27.1,73.2,48.3,55.3,9.9,14.1,14.7,109.2,105.2,2015-16,0,0
San Antonio Spurs,Philadelphia 76ers,119,68,1,2015-12-07,7:00 PM,"Wells Fargo Center, Philadelphia, Pennsylvania",47,76,0.618,4,11,0.364,21,25,0.84,7,40,47,32,4,1,7,17,0.684,0.645,0.145,0.32899999999999996,21.9,87.0,60.3,68.1,4.6,2.0,7.4,135.4,77.4,2015-16,0,0
Milwaukee Bucks,Portland Trail Blazers,90,88,1,2015-12-07,8:00 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",30,73,0.41100000000000003,4,13,0.308,26,33,0.7879999999999999,10,35,45,22,8,7,16,19,0.514,0.43799999999999994,0.17800000000000002,0.452,24.4,70.0,49.5,73.3,8.7,13.5,15.5,98.1,95.9,2015-16,0,1
Charlotte Hornets,Detroit Pistons,104,84,1,2015-12-07,7:00 PM,"Time Warner Cable Arena, Charlotte, North Carolina",36,84,0.429,8,26,0.308,24,35,0.6859999999999999,14,43,57,21,5,5,14,20,0.523,0.47600000000000003,0.31,0.41700000000000004,29.2,86.0,58.2,58.3,5.1,9.4,12.3,105.8,85.5,2015-16,0,1
Toronto Raptors,Los Angeles Lakers,102,93,1,2015-12-07,7:30 PM,"Air Canada Centre, Toronto, Canada",34,74,0.45899999999999996,9,25,0.36,25,32,0.7809999999999999,8,30,38,18,7,2,7,13,0.579,0.52,0.33799999999999997,0.43200000000000005,19.5,68.2,44.7,52.9,8.0,3.1,7.4,116.7,106.4,2015-16,0,1
Portland Trail Blazers,Milwaukee Bucks,88,90,0,2015-12-07,8:00 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",33,85,0.38799999999999996,8,33,0.242,14,18,0.778,15,31,46,21,10,7,17,25,0.474,0.435,0.38799999999999996,0.212,30.0,75.6,50.5,63.6,10.9,11.7,15.5,95.9,98.1,2015-16,0,0
Detroit Pistons,Charlotte Hornets,84,104,0,2015-12-07,7:00 PM,"Time Warner Cable Arena, Charlotte, North Carolina",32,87,0.368,10,34,0.294,10,22,0.455,7,34,41,17,11,2,12,20,0.434,0.425,0.391,0.253,14.0,70.8,41.8,53.1,11.2,3.4,11.0,85.5,105.8,2015-16,0,0
Los Angeles Lakers,Toronto Raptors,93,102,0,2015-12-07,7:30 PM,"Air Canada Centre, Toronto, Canada",34,83,0.41,7,19,0.368,18,20,0.9,14,33,47,14,4,4,15,23,0.507,0.452,0.22899999999999998,0.24100000000000002,31.8,80.5,55.3,41.2,4.6,8.2,14.0,106.4,116.7,2015-16,0,0
Miami Heat,Washington Wizards,103,114,0,2015-12-07,7:30 PM,"AmericanAirlines Arena, Miami, Florida",41,69,0.594,5,16,0.313,16,22,0.727,4,30,34,25,5,6,16,18,0.655,0.63,0.23199999999999998,0.319,13.8,71.4,47.9,61.0,5.4,8.1,16.9,111.7,123.6,2015-16,0,1
New York Knicks,Dallas Mavericks,97,104,0,2015-12-07,7:30 PM,"Madison Square Garden (IV), New York, New York",40,84,0.47600000000000003,9,25,0.36,8,9,0.889,3,34,37,25,4,4,13,21,0.551,0.53,0.298,0.107,7.7,82.9,46.3,62.5,4.3,7.8,12.9,103.3,110.8,2015-16,0,1
Chicago Bulls,Phoenix Suns,101,103,0,2015-12-07,8:00 PM,"United Center, Chicago, Illinois",41,90,0.456,6,21,0.28600000000000003,13,18,0.722,16,32,48,28,11,8,20,19,0.516,0.489,0.233,0.2,34.8,76.2,54.5,68.3,10.8,10.7,17.0,99.6,101.6,2015-16,0,1
New Orleans Pelicans,Boston Celtics,93,111,0,2015-12-07,8:00 PM,"Smoothie King Center, New Orleans, Louisiana",37,90,0.41100000000000003,4,13,0.308,15,18,0.833,13,31,44,21,8,6,14,17,0.475,0.433,0.14400000000000002,0.2,26.5,75.6,48.9,56.8,8.3,11.3,12.5,96.3,115.0,2015-16,0,1
Minnesota Timberwolves,Los Angeles Clippers,106,110,0,2015-12-07,8:00 PM,"Target Center, Minneapolis, Minnesota",36,82,0.439,7,18,0.389,27,35,0.7709999999999999,11,35,46,18,10,3,18,29,0.544,0.48200000000000004,0.22,0.42700000000000005,26.8,72.9,51.7,50.0,9.9,4.9,15.6,105.2,109.2,2015-16,0,1
Philadelphia 76ers,San Antonio Spurs,68,119,0,2015-12-07,7:00 PM,"Wells Fargo Center, Philadelphia, Pennsylvania",26,75,0.34700000000000003,4,24,0.16699999999999998,12,21,0.5710000000000001,6,25,31,14,3,1,13,25,0.40399999999999997,0.373,0.32,0.28,13.0,78.1,39.7,53.8,3.4,1.5,13.4,77.4,135.4,2015-16,0,1
Oklahoma City Thunder,Memphis Grizzlies,125,88,1,2015-12-08,8:00 PM,"FedEx Forum, Memphis, Tennessee",47,84,0.56,13,26,0.5,18,23,0.7829999999999999,10,36,46,31,11,3,12,17,0.664,0.637,0.31,0.27399999999999997,31.3,76.6,58.2,66.0,11.9,4.5,11.3,134.7,94.8,2015-16,0,0
Orlando Magic,Denver Nuggets,85,74,1,2015-12-08,9:00 PM,"Pepsi Center, Denver, Colorado",38,88,0.43200000000000005,1,16,0.063,8,10,0.8,10,44,54,14,9,8,20,19,0.46,0.43799999999999994,0.182,0.114,21.3,81.5,53.5,36.8,9.1,13.3,17.8,85.6,74.6,2015-16,0,0
Golden State Warriors,Indiana Pacers,131,123,1,2015-12-08,7:00 PM,"Bankers Life Fieldhouse, Indianapolis, Indiana",52,95,0.547,16,35,0.457,11,15,0.733,10,36,46,29,10,6,15,19,0.645,0.632,0.368,0.158,26.3,69.2,51.1,55.8,9.4,9.0,12.9,123.7,116.1,2015-16,0,0
Cleveland Cavaliers,Portland Trail Blazers,105,100,1,2015-12-08,7:00 PM,"Quicken Loans Arena, Cleveland, Ohio",40,79,0.506,9,21,0.429,16,20,0.8,6,24,30,18,10,4,8,18,0.598,0.563,0.266,0.253,18.8,70.6,45.5,45.0,11.2,7.5,8.4,117.8,112.2,2015-16,0,1
Brooklyn Nets,Houston Rockets,110,105,1,2015-12-08,7:30 PM,"Barclays Center, Brooklyn, New York",45,81,0.556,7,18,0.389,13,16,0.813,12,30,42,27,14,7,24,17,0.625,0.599,0.222,0.198,31.6,75.0,53.8,60.0,14.0,14.9,21.4,110.3,105.2,2015-16,0,1
Sacramento Kings,Utah Jazz,114,106,1,2015-12-08,10:00 PM,"Sleep Train Arena, Sacramento, California",43,77,0.5579999999999999,10,28,0.35700000000000004,18,24,0.75,9,31,40,29,6,2,15,18,0.6509999999999999,0.623,0.364,0.312,26.5,62.0,47.6,67.4,6.6,3.6,14.6,124.7,116.0,2015-16,0,1
Portland Trail Blazers,Cleveland Cavaliers,100,105,0,2015-12-08,7:00 PM,"Quicken Loans Arena, Cleveland, Ohio",40,79,0.506,11,26,0.423,9,16,0.563,10,26,36,21,3,2,18,25,0.581,0.5760000000000001,0.32899999999999996,0.203,29.4,81.3,54.5,52.5,3.4,3.4,17.3,112.2,117.8,2015-16,0,0
Houston Rockets,Brooklyn Nets,105,110,0,2015-12-08,7:30 PM,"Barclays Center, Brooklyn, New York",39,82,0.47600000000000003,15,35,0.429,12,17,0.706,10,26,36,26,20,3,23,15,0.5870000000000001,0.5670000000000001,0.42700000000000005,0.207,25.0,68.4,46.2,66.7,20.0,4.8,20.4,105.2,110.3,2015-16,0,0
