Team,Opponent,Team-Score,Opponent-Score,Win,Date,Time,Location,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,DRtg,Season,Playoff,Home
Chicago Bulls,New York Knicks,109,90,1,2014-03-02,1:00 PM,"United Center, Chicago, Illinois",39,84,0.46399999999999997,8,22,0.364,23,33,0.6970000000000001,14,31,45,30,9,5,3,12,0.5529999999999999,0.512,0.262,0.39299999999999996,30.4,72.1,50.6,76.9,10.6,8.2,3.0,127.8,105.5,2013-14,0,1
San Antonio Spurs,Dallas Mavericks,112,106,1,2014-03-02,7:00 PM,"AT&T Center, San Antonio, Texas",39,84,0.46399999999999997,10,27,0.37,24,28,0.857,11,35,46,28,5,6,13,14,0.581,0.524,0.321,0.33299999999999996,27.5,71.4,51.7,71.8,5.3,7.6,11.9,118.7,112.4,2013-14,0,1
Phoenix Suns,Atlanta Hawks,129,120,1,2014-03-02,8:00 PM,"US Airways Center, Phoenix, Arizona",44,80,0.55,15,24,0.625,26,30,0.867,7,34,41,29,9,5,15,21,0.6920000000000001,0.644,0.3,0.375,21.2,82.9,55.4,65.9,9.1,9.4,13.9,130.4,121.3,2013-14,0,1
Charlotte Bobcats,Oklahoma City Thunder,99,116,0,2014-03-02,7:00 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",30,68,0.441,8,22,0.364,31,40,0.775,2,27,29,19,7,4,15,23,0.578,0.5,0.324,0.588,5.7,71.1,39.7,63.3,7.3,6.7,14.9,102.6,120.2,2013-14,0,0
Philadelphia 76ers,Orlando Magic,81,92,0,2014-03-02,6:00 PM,"Amway Center, Orlando, Florida",32,86,0.37200000000000005,5,24,0.20800000000000002,12,18,0.667,13,32,45,16,7,5,19,22,0.431,0.401,0.27899999999999997,0.209,26.5,74.4,48.9,50.0,7.3,7.1,16.8,85.0,96.6,2013-14,0,0
Golden State Warriors,Toronto Raptors,98,104,0,2014-03-02,4:00 PM,"Air Canada Centre, Toronto, Canada",37,88,0.42,8,23,0.348,16,20,0.8,16,25,41,25,5,5,13,22,0.506,0.466,0.261,0.22699999999999998,34.8,73.5,51.3,67.6,5.7,8.8,11.8,111.6,118.4,2013-14,0,0
Utah Jazz,Indiana Pacers,91,94,0,2014-03-02,6:00 PM,"Bankers Life Fieldhouse, Indianapolis, Indiana",36,78,0.462,6,14,0.429,13,18,0.722,10,34,44,20,4,6,18,28,0.53,0.5,0.179,0.231,26.3,70.8,51.2,55.6,4.5,9.0,17.3,101.3,104.7,2013-14,0,0
New York Knicks,Chicago Bulls,90,109,0,2014-03-02,1:00 PM,"United Center, Chicago, Illinois",35,79,0.44299999999999995,5,18,0.278,15,18,0.833,12,32,44,17,0,5,12,23,0.518,0.475,0.228,0.228,27.9,69.6,49.4,48.6,0.0,8.1,12.1,105.5,127.8,2013-14,0,0
Dallas Mavericks,San Antonio Spurs,106,112,0,2014-03-02,7:00 PM,"AT&T Center, San Antonio, Texas",45,97,0.46399999999999997,7,18,0.389,9,14,0.643,14,29,43,24,10,5,7,23,0.514,0.5,0.18600000000000003,0.14400000000000002,28.6,72.5,48.3,53.3,10.6,8.8,6.4,112.4,118.7,2013-14,0,0
Atlanta Hawks,Phoenix Suns,120,129,0,2014-03-02,8:00 PM,"US Airways Center, Phoenix, Arizona",44,84,0.524,14,31,0.452,18,26,0.6920000000000001,7,26,33,24,11,6,12,20,0.629,0.607,0.369,0.31,17.1,78.8,44.6,54.5,11.1,10.7,11.2,121.3,130.4,2013-14,0,0
Minnesota Timberwolves,Denver Nuggets,132,128,1,2014-03-03,9:00 PM,"Pepsi Center, Denver, Colorado",38,80,0.475,4,16,0.25,52,64,0.813,14,36,50,21,10,0,17,22,0.61,0.5,0.2,0.8,30.4,80.0,54.9,55.3,9.0,0.0,13.6,118.8,115.2,2013-14,0,0
Memphis Grizzlies,Washington Wizards,110,104,1,2014-03-03,7:00 PM,"Verizon Center, Washington, District of Columbia",43,79,0.544,6,13,0.462,18,21,0.857,7,31,38,26,8,4,13,21,0.623,0.5820000000000001,0.165,0.266,21.2,79.5,52.8,60.5,8.6,6.5,12.8,118.7,112.2,2013-14,0,0
Los Angeles Lakers,Portland Trail Blazers,107,106,1,2014-03-03,10:00 PM,,43,94,0.457,8,18,0.444,13,15,0.867,12,32,44,29,12,5,16,19,0.532,0.5,0.191,0.16,26.7,61.5,45.4,67.4,11.8,7.5,13.7,105.3,104.3,2013-14,0,0
Miami Heat,Charlotte Bobcats,124,107,1,2014-03-03,7:30 PM,"AmericanAirlines Arena, Miami, Florida",46,83,0.5539999999999999,16,28,0.5710000000000001,16,20,0.8,10,26,36,18,7,3,7,18,0.675,0.6509999999999999,0.337,0.24100000000000002,27.0,66.7,47.4,39.1,8.1,5.1,7.1,143.0,123.4,2013-14,0,1
Sacramento Kings,New Orleans Pelicans,96,89,1,2014-03-03,10:00 PM,"Sleep Train Arena, Sacramento, California",32,68,0.47100000000000003,1,7,0.14300000000000002,31,41,0.7559999999999999,16,31,47,11,4,3,18,25,0.5579999999999999,0.478,0.10300000000000001,0.603,41.0,81.6,61.0,34.4,4.6,5.5,17.3,110.8,102.7,2013-14,0,1
Milwaukee Bucks,Utah Jazz,114,88,1,2014-03-03,8:00 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",42,74,0.568,8,13,0.615,22,26,0.846,13,32,45,28,7,4,13,24,0.667,0.622,0.17600000000000002,0.35100000000000003,38.2,64.0,53.6,66.7,8.3,6.9,13.2,135.5,104.6,2013-14,0,1
Brooklyn Nets,Chicago Bulls,96,80,1,2014-03-03,7:30 PM,"Barclays Center, Brooklyn, New York",34,73,0.466,7,25,0.28,21,28,0.75,6,22,28,19,19,3,11,18,0.563,0.514,0.342,0.384,15.0,71.0,39.4,55.9,21.4,5.8,11.4,108.3,90.3,2013-14,0,1
Detroit Pistons,New York Knicks,96,85,1,2014-03-03,7:30 PM,"The Palace of Auburn Hills, Auburn Hills, Michigan",35,83,0.42200000000000004,4,12,0.33299999999999996,22,30,0.733,15,39,54,21,11,4,16,14,0.499,0.446,0.145,0.361,34.9,76.5,57.4,60.0,11.9,7.3,14.3,103.9,92.0,2013-14,0,1
Charlotte Bobcats,Miami Heat,107,124,0,2014-03-03,7:30 PM,"AmericanAirlines Arena, Miami, Florida",42,82,0.512,9,23,0.391,14,21,0.667,13,27,40,27,4,0,10,16,0.586,0.5670000000000001,0.28,0.256,33.3,73.0,52.6,64.3,4.6,0.0,9.9,123.4,143.0,2013-14,0,0
New Orleans Pelicans,Sacramento Kings,89,96,0,2014-03-03,10:00 PM,"Sleep Train Arena, Sacramento, California",32,75,0.42700000000000005,6,20,0.3,19,28,0.679,7,23,30,16,8,5,9,35,0.51,0.467,0.267,0.373,18.4,59.0,39.0,50.0,9.2,8.2,9.3,102.7,110.8,2013-14,0,0
Utah Jazz,Milwaukee Bucks,88,114,0,2014-03-03,8:00 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",31,79,0.392,6,21,0.28600000000000003,20,26,0.769,18,21,39,18,5,5,13,21,0.48700000000000004,0.43,0.266,0.32899999999999996,36.0,61.8,46.4,58.1,5.9,8.2,12.6,104.6,135.5,2013-14,0,0
Chicago Bulls,Brooklyn Nets,80,96,0,2014-03-03,7:30 PM,"Barclays Center, Brooklyn, New York",30,65,0.462,4,13,0.308,16,23,0.696,9,34,43,12,6,1,25,23,0.532,0.49200000000000005,0.2,0.354,29.0,85.0,60.6,40.0,6.8,2.1,25.0,90.3,108.3,2013-14,0,0
New York Knicks,Detroit Pistons,85,96,0,2014-03-03,7:30 PM,"The Palace of Auburn Hills, Auburn Hills, Michigan",32,83,0.386,10,28,0.35700000000000004,11,14,0.7859999999999999,12,28,40,16,8,6,16,27,0.47700000000000004,0.446,0.337,0.16899999999999998,23.5,65.1,42.6,50.0,8.7,8.5,15.2,92.0,103.9,2013-14,0,0
Denver Nuggets,Minnesota Timberwolves,128,132,0,2014-03-03,9:00 PM,"Pepsi Center, Denver, Colorado",50,95,0.526,12,33,0.364,16,25,0.64,9,32,41,23,9,5,18,37,0.604,0.589,0.34700000000000003,0.263,20.0,69.6,45.1,46.0,8.1,7.8,14.5,115.2,118.8,2013-14,0,1
Washington Wizards,Memphis Grizzlies,104,110,0,2014-03-03,7:00 PM,"Verizon Center, Washington, District of Columbia",39,81,0.48100000000000004,9,19,0.474,17,21,0.81,8,26,34,18,4,2,13,22,0.5760000000000001,0.537,0.235,0.259,20.5,78.8,47.2,46.2,4.3,3.0,12.6,112.2,118.7,2013-14,0,1
Portland Trail Blazers,Los Angeles Lakers,106,107,0,2014-03-03,10:00 PM,,43,96,0.44799999999999995,9,29,0.31,11,19,0.579,20,33,53,22,8,5,20,13,0.508,0.495,0.302,0.198,38.5,73.3,54.6,51.2,7.9,6.6,16.1,104.3,105.3,2013-14,0,0
Los Angeles Clippers,Phoenix Suns,104,96,1,2014-03-04,9:00 PM,"US Airways Center, Phoenix, Arizona",40,78,0.513,8,20,0.4,16,22,0.727,9,31,40,26,7,5,15,21,0.593,0.564,0.256,0.282,23.1,66.0,46.5,65.0,7.5,7.5,14.6,111.3,102.7,2013-14,0,0
Golden State Warriors,Indiana Pacers,98,96,1,2014-03-04,7:00 PM,"Bankers Life Fieldhouse, Indianapolis, Indiana",37,84,0.44,10,20,0.5,14,21,0.667,10,34,44,24,4,6,10,21,0.526,0.5,0.23800000000000002,0.25,22.7,79.1,50.6,64.9,4.4,8.6,9.7,107.4,105.2,2013-14,0,0
New Orleans Pelicans,Los Angeles Lakers,132,125,1,2014-03-04,10:30 PM,"STAPLES Center, Los Angeles, California",46,77,0.597,7,17,0.41200000000000003,33,40,0.825,9,30,39,29,9,2,15,23,0.698,0.643,0.221,0.519,32.1,73.2,56.5,63.0,9.1,3.2,13.7,133.6,126.6,2013-14,0,0
San Antonio Spurs,Cleveland Cavaliers,122,101,1,2014-03-04,7:00 PM,"Quicken Loans Arena, Cleveland, Ohio",43,90,0.478,14,33,0.424,22,24,0.917,7,35,42,39,12,10,11,18,0.607,0.556,0.36700000000000005,0.267,16.7,89.7,51.9,90.7,12.0,16.7,9.9,121.6,100.6,2013-14,0,0
Houston Rockets,Miami Heat,106,103,1,2014-03-04,8:00 PM,"Toyota Center, Houston, Texas",40,78,0.513,8,23,0.348,18,27,0.667,12,34,46,24,4,3,18,22,0.59,0.564,0.295,0.34600000000000003,34.3,77.3,58.2,60.0,4.4,5.7,16.7,116.3,113.0,2013-14,0,1
Oklahoma City Thunder,Philadelphia 76ers,125,92,1,2014-03-04,8:00 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",43,76,0.5660000000000001,7,20,0.35,32,43,0.7440000000000001,9,48,57,31,12,10,22,22,0.6579999999999999,0.612,0.263,0.5660000000000001,26.5,78.7,60.0,72.1,11.3,15.6,18.8,117.3,86.3,2013-14,0,1
Miami Heat,Houston Rockets,103,106,0,2014-03-04,8:00 PM,"Toyota Center, Houston, Texas",38,80,0.475,7,27,0.259,20,29,0.69,10,23,33,19,11,7,8,19,0.555,0.519,0.33799999999999997,0.363,22.7,65.7,41.8,50.0,12.1,12.7,7.9,113.0,116.3,2013-14,0,0
Philadelphia 76ers,Oklahoma City Thunder,92,125,0,2014-03-04,8:00 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",32,94,0.34,10,30,0.33299999999999996,18,26,0.6920000000000001,13,25,38,20,13,0,17,28,0.436,0.39399999999999996,0.319,0.27699999999999997,21.3,73.5,40.0,62.5,12.2,0.0,13.9,86.3,117.3,2013-14,0,0
Phoenix Suns,Los Angeles Clippers,96,104,0,2014-03-04,9:00 PM,"US Airways Center, Phoenix, Arizona",39,86,0.45299999999999996,7,19,0.368,11,19,0.579,16,30,46,22,8,0,18,24,0.509,0.494,0.221,0.221,34.0,76.9,53.5,56.4,8.6,0.0,16.0,102.7,111.3,2013-14,0,1
Indiana Pacers,Golden State Warriors,96,98,0,2014-03-04,7:00 PM,"Bankers Life Fieldhouse, Indianapolis, Indiana",36,86,0.419,3,16,0.188,21,22,0.955,9,34,43,16,5,7,8,20,0.502,0.436,0.18600000000000003,0.256,20.9,77.3,49.4,44.4,5.5,10.9,7.7,105.2,107.4,2013-14,0,1
Los Angeles Lakers,New Orleans Pelicans,125,132,0,2014-03-04,10:30 PM,"STAPLES Center, Los Angeles, California",46,85,0.541,10,22,0.455,23,31,0.742,11,19,30,29,9,5,14,26,0.634,0.6,0.259,0.365,26.8,67.9,43.5,63.0,9.1,8.3,12.4,126.6,133.6,2013-14,0,1
Cleveland Cavaliers,San Antonio Spurs,101,122,0,2014-03-04,7:00 PM,"Quicken Loans Arena, Cleveland, Ohio",38,79,0.48100000000000004,10,19,0.526,15,20,0.75,4,35,39,24,5,3,16,24,0.575,0.544,0.24100000000000002,0.253,10.3,83.3,48.1,63.2,5.0,5.3,15.4,100.6,121.6,2013-14,0,1
Houston Rockets,Orlando Magic,101,89,1,2014-03-05,7:00 PM,"Amway Center, Orlando, Florida",40,82,0.488,6,22,0.273,15,24,0.625,14,35,49,21,8,4,21,15,0.546,0.524,0.268,0.293,35.9,79.5,59.0,52.5,8.3,5.7,18.5,105.1,92.6,2013-14,0,0
Golden State Warriors,Boston Celtics,108,88,1,2014-03-05,7:30 PM,"TD Garden, Boston, Massachusetts",46,98,0.469,5,28,0.179,11,12,0.917,15,30,45,28,13,6,11,24,0.523,0.495,0.28600000000000003,0.122,34.1,73.2,52.9,60.9,13.7,12.0,9.6,113.7,92.6,2013-14,0,0
New York Knicks,Minnesota Timberwolves,118,106,1,2014-03-05,8:00 PM,"Target Center, Minneapolis, Minnesota",47,90,0.522,11,27,0.40700000000000003,13,19,0.684,12,27,39,24,11,4,12,24,0.6,0.583,0.3,0.21100000000000002,28.6,61.4,45.3,51.1,11.6,6.3,10.9,124.9,112.2,2013-14,0,0
Chicago Bulls,Detroit Pistons,105,94,1,2014-03-05,7:30 PM,"The Palace of Auburn Hills, Auburn Hills, Michigan",43,80,0.5379999999999999,5,19,0.263,14,17,0.8240000000000001,8,35,43,26,5,4,13,16,0.6,0.569,0.23800000000000002,0.213,25.0,81.4,57.3,60.5,5.5,5.3,12.9,115.9,103.8,2013-14,0,0
Sacramento Kings,Milwaukee Bucks,116,102,1,2014-03-05,8:00 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",43,83,0.518,4,14,0.28600000000000003,26,32,0.813,12,34,46,21,7,3,9,23,0.597,0.542,0.16899999999999998,0.386,31.6,75.6,55.4,48.8,7.7,4.6,8.5,128.3,112.8,2013-14,0,0
Brooklyn Nets,Memphis Grizzlies,103,94,1,2014-03-05,7:30 PM,"Barclays Center, Brooklyn, New York",38,74,0.514,15,26,0.5770000000000001,12,13,0.9229999999999999,6,30,36,25,14,5,19,28,0.6459999999999999,0.615,0.35100000000000003,0.17600000000000002,18.2,65.2,45.6,65.8,15.2,7.8,19.2,111.7,101.9,2013-14,0,1
Washington Wizards,Utah Jazz,104,91,1,2014-03-05,7:00 PM,"Verizon Center, Washington, District of Columbia",44,81,0.5429999999999999,6,15,0.4,10,10,1.0,8,33,41,28,9,2,12,20,0.609,0.58,0.185,0.12300000000000001,23.5,73.3,51.9,63.6,10.3,3.6,12.3,118.7,103.9,2013-14,0,1
Charlotte Bobcats,Indiana Pacers,109,87,1,2014-03-05,7:00 PM,"Time Warner Cable Arena, Charlotte, North Carolina",43,84,0.512,9,18,0.5,14,20,0.7,9,28,37,21,8,5,7,20,0.5870000000000001,0.565,0.214,0.23800000000000002,23.1,71.8,47.4,48.8,9.0,9.4,7.0,123.0,98.1,2013-14,0,1
Portland Trail Blazers,Atlanta Hawks,102,78,1,2014-03-05,10:30 PM,,35,79,0.44299999999999995,13,29,0.44799999999999995,19,21,0.905,7,46,53,23,4,2,16,21,0.578,0.525,0.36700000000000005,0.266,19.4,85.2,58.9,65.7,4.2,3.3,15.3,108.2,82.8,2013-14,0,0
Denver Nuggets,Dallas Mavericks,115,110,1,2014-03-05,8:00 PM,"Pepsi Center, Denver, Colorado",37,79,0.46799999999999997,11,24,0.45799999999999996,30,36,0.833,16,27,43,27,12,6,14,16,0.606,0.5379999999999999,0.304,0.456,39.0,77.1,56.6,73.0,12.9,9.0,12.9,124.0,118.6,2013-14,0,1
Memphis Grizzlies,Brooklyn Nets,94,103,0,2014-03-05,7:30 PM,"Barclays Center, Brooklyn, New York",34,79,0.43,6,15,0.4,20,25,0.8,16,27,43,20,13,3,21,15,0.522,0.46799999999999997,0.19,0.316,34.8,81.8,54.4,58.8,14.1,6.3,18.9,101.9,111.7,2013-14,0,0
Utah Jazz,Washington Wizards,91,104,0,2014-03-05,7:00 PM,"Verizon Center, Washington, District of Columbia",35,78,0.449,8,23,0.348,13,22,0.591,12,26,38,20,4,5,13,15,0.519,0.5,0.295,0.282,26.7,76.5,48.1,57.1,4.6,7.6,12.9,103.9,118.7,2013-14,0,0
Indiana Pacers,Charlotte Bobcats,87,109,0,2014-03-05,7:00 PM,"Time Warner Cable Arena, Charlotte, North Carolina",31,76,0.408,10,23,0.435,15,20,0.75,11,30,41,18,0,2,18,22,0.513,0.474,0.303,0.263,28.2,76.9,52.6,58.1,0.0,3.0,17.5,98.1,123.0,2013-14,0,0
Atlanta Hawks,Portland Trail Blazers,78,102,0,2014-03-05,10:30 PM,,29,88,0.33,4,27,0.14800000000000002,16,19,0.8420000000000001,8,29,37,20,4,2,8,17,0.405,0.35200000000000004,0.307,0.21600000000000003,14.8,80.6,41.1,69.0,4.2,4.0,7.7,82.8,108.2,2013-14,0,0
Dallas Mavericks,Denver Nuggets,110,115,0,2014-03-05,8:00 PM,"Pepsi Center, Denver, Colorado",46,87,0.529,9,20,0.45,9,9,1.0,8,25,33,24,6,4,15,27,0.605,0.58,0.23,0.10300000000000001,22.9,61.0,43.4,52.2,6.5,7.3,14.2,118.6,124.0,2013-14,0,0
Orlando Magic,Houston Rockets,89,101,0,2014-03-05,7:00 PM,"Amway Center, Orlando, Florida",38,84,0.452,3,14,0.214,10,12,0.833,9,25,34,23,14,6,17,26,0.498,0.47,0.16699999999999998,0.14300000000000002,20.5,64.1,41.0,60.5,14.6,10.0,16.0,92.6,105.1,2013-14,0,1
Boston Celtics,Golden State Warriors,88,108,0,2014-03-05,7:30 PM,"TD Garden, Boston, Massachusetts",30,76,0.395,7,26,0.26899999999999996,21,26,0.8079999999999999,11,29,40,19,4,5,22,16,0.503,0.441,0.342,0.342,26.8,65.9,47.1,63.3,4.2,7.1,20.1,92.6,113.7,2013-14,0,1
Minnesota Timberwolves,New York Knicks,106,118,0,2014-03-05,8:00 PM,"Target Center, Minneapolis, Minnesota",39,90,0.433,7,26,0.26899999999999996,21,24,0.875,17,30,47,20,4,1,14,19,0.527,0.47200000000000003,0.289,0.267,38.6,71.4,54.7,51.3,4.2,1.6,12.2,112.2,124.9,2013-14,0,1
Detroit Pistons,Chicago Bulls,94,105,0,2014-03-05,7:30 PM,"The Palace of Auburn Hills, Auburn Hills, Michigan",39,87,0.44799999999999995,2,11,0.182,14,17,0.8240000000000001,8,24,32,25,5,6,7,12,0.49700000000000005,0.46,0.126,0.195,18.6,75.0,42.7,64.1,5.5,9.8,6.9,103.8,115.9,2013-14,0,1
Milwaukee Bucks,Sacramento Kings,102,116,0,2014-03-05,8:00 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",36,82,0.439,6,17,0.353,24,29,0.828,11,26,37,25,3,2,8,24,0.5379999999999999,0.47600000000000003,0.207,0.354,24.4,68.4,44.6,69.4,3.3,2.9,7.8,112.8,128.3,2013-14,0,1
Los Angeles Clippers,Los Angeles Lakers,142,94,1,2014-03-06,10:30 PM,"STAPLES Center, Los Angeles, California",57,103,0.5529999999999999,12,26,0.462,16,22,0.727,16,48,64,34,16,5,17,21,0.63,0.612,0.252,0.214,35.6,92.3,66.0,59.6,14.2,8.9,13.1,126.0,83.4,2013-14,0,1
San Antonio Spurs,Miami Heat,111,87,1,2014-03-06,8:00 PM,"AT&T Center, San Antonio, Texas",40,79,0.506,9,23,0.391,22,26,0.846,8,37,45,30,9,5,17,17,0.614,0.563,0.29100000000000004,0.32899999999999996,22.2,82.2,55.6,75.0,9.2,7.6,15.8,114.0,89.3,2013-14,0,1
Phoenix Suns,Oklahoma City Thunder,128,122,1,2014-03-06,9:00 PM,"US Airways Center, Phoenix, Arizona",42,80,0.525,15,27,0.556,29,39,0.7440000000000001,11,33,44,21,6,2,14,24,0.659,0.619,0.33799999999999997,0.488,29.7,82.5,57.1,50.0,6.1,3.5,12.6,130.8,124.7,2013-14,0,1
Miami Heat,San Antonio Spurs,87,111,0,2014-03-06,8:00 PM,"AT&T Center, San Antonio, Texas",34,79,0.43,4,13,0.308,15,18,0.833,8,28,36,25,10,4,20,22,0.5,0.456,0.165,0.228,17.8,77.8,44.4,73.5,10.3,7.1,18.7,89.3,114.0,2013-14,0,0
Oklahoma City Thunder,Phoenix Suns,122,128,0,2014-03-06,9:00 PM,"US Airways Center, Phoenix, Arizona",45,90,0.5,13,33,0.39399999999999996,19,19,1.0,7,26,33,21,7,4,9,27,0.62,0.5720000000000001,0.36700000000000005,0.21100000000000002,17.5,70.3,42.9,46.7,7.2,7.5,8.4,124.7,130.8,2013-14,0,0
Los Angeles Lakers,Los Angeles Clippers,94,142,0,2014-03-06,10:30 PM,"STAPLES Center, Los Angeles, California",34,86,0.395,8,30,0.267,18,26,0.6920000000000001,4,29,33,26,9,2,22,16,0.48200000000000004,0.442,0.349,0.302,7.7,64.4,34.0,76.5,8.0,2.6,18.4,83.4,126.0,2013-14,0,1
Memphis Grizzlies,Chicago Bulls,85,77,1,2014-03-07,7:00 PM,"United Center, Chicago, Illinois",35,78,0.449,5,8,0.625,10,18,0.556,11,34,45,19,9,6,13,16,0.495,0.48100000000000004,0.10300000000000001,0.231,25.6,85.0,54.2,54.3,10.4,9.7,13.1,98.3,89.0,2013-14,0,0
New York Knicks,Utah Jazz,108,81,1,2014-03-07,7:30 PM,"Madison Square Garden (IV), New York, New York",42,85,0.494,12,31,0.387,12,18,0.667,8,27,35,24,9,7,7,19,0.581,0.565,0.365,0.212,18.6,69.2,42.7,57.1,10.2,15.2,7.0,122.4,91.8,2013-14,0,1
Houston Rockets,Indiana Pacers,112,86,1,2014-03-07,9:30 PM,"Toyota Center, Houston, Texas",40,76,0.526,13,28,0.46399999999999997,19,25,0.76,6,28,34,26,8,4,12,15,0.644,0.612,0.368,0.32899999999999996,17.6,80.0,49.3,65.0,8.9,6.9,12.1,124.7,95.7,2013-14,0,1
Boston Celtics,Brooklyn Nets,91,84,1,2014-03-07,7:30 PM,"TD Garden, Boston, Massachusetts",31,70,0.44299999999999995,8,21,0.381,21,26,0.8079999999999999,12,39,51,20,11,3,25,28,0.5589999999999999,0.5,0.3,0.371,38.7,81.3,64.6,64.5,12.0,6.0,23.5,99.2,91.6,2013-14,0,1
Minnesota Timberwolves,Detroit Pistons,114,101,1,2014-03-07,8:00 PM,"Target Center, Minneapolis, Minnesota",41,91,0.451,6,20,0.3,26,33,0.7879999999999999,14,36,50,25,7,3,10,19,0.54,0.484,0.22,0.363,28.0,65.5,47.6,61.0,7.1,3.7,8.7,116.0,102.8,2013-14,0,1
Charlotte Bobcats,Cleveland Cavaliers,101,92,1,2014-03-07,7:00 PM,"Time Warner Cable Arena, Charlotte, North Carolina",36,77,0.46799999999999997,9,29,0.31,20,22,0.909,8,29,37,26,6,10,12,17,0.583,0.526,0.377,0.28600000000000003,23.5,65.9,47.4,72.2,6.8,14.5,12.2,114.4,104.2,2013-14,0,1
Toronto Raptors,Sacramento Kings,99,87,1,2014-03-07,7:00 PM,"Air Canada Centre, Toronto, Canada",34,73,0.466,10,21,0.47600000000000003,21,28,0.75,6,31,37,21,9,6,12,29,0.58,0.534,0.28800000000000003,0.384,16.7,77.5,48.7,61.8,9.8,11.3,12.3,108.2,95.1,2013-14,0,1
Dallas Mavericks,Portland Trail Blazers,103,98,1,2014-03-07,8:30 PM,"American Airlines Center, Dallas, Texas",37,79,0.46799999999999997,4,13,0.308,25,34,0.735,9,29,38,17,10,4,9,22,0.5479999999999999,0.494,0.165,0.43,20.5,67.4,43.7,45.9,10.7,7.0,8.7,110.1,104.7,2013-14,0,1
Golden State Warriors,Atlanta Hawks,111,97,1,2014-03-07,10:30 PM,"Oracle Arena, Oakland, California",43,80,0.5379999999999999,6,19,0.316,19,24,0.792,11,33,44,28,12,3,16,17,0.613,0.575,0.23800000000000002,0.3,29.7,76.7,55.0,65.1,12.6,5.8,15.0,116.6,101.9,2013-14,0,1
New Orleans Pelicans,Milwaukee Bucks,112,104,1,2014-03-07,8:00 PM,"Smoothie King Center, New Orleans, Louisiana",42,84,0.5,8,20,0.4,20,23,0.87,11,31,42,31,4,9,9,26,0.595,0.5479999999999999,0.23800000000000002,0.27399999999999997,27.5,66.0,48.3,73.8,4.4,13.0,8.7,124.4,115.6,2013-14,0,1
Denver Nuggets,Los Angeles Lakers,134,126,1,2014-03-07,9:00 PM,"Pepsi Center, Denver, Colorado",54,99,0.545,14,24,0.583,12,21,0.5710000000000001,7,36,43,36,8,4,12,24,0.619,0.616,0.242,0.212,16.7,75.0,47.8,66.7,7.3,5.7,10.0,121.6,114.3,2013-14,0,1
Utah Jazz,New York Knicks,81,108,0,2014-03-07,7:30 PM,"Madison Square Garden (IV), New York, New York",30,73,0.41100000000000003,6,27,0.222,15,20,0.75,12,35,47,13,4,3,19,16,0.495,0.452,0.37,0.27399999999999997,30.8,81.4,57.3,43.3,4.5,5.6,18.8,91.8,122.4,2013-14,0,0
Indiana Pacers,Houston Rockets,86,112,0,2014-03-07,9:30 PM,"Toyota Center, Houston, Texas",34,74,0.45899999999999996,7,16,0.43799999999999994,11,15,0.733,7,28,35,22,7,6,17,22,0.5329999999999999,0.507,0.21600000000000003,0.203,20.0,82.4,50.7,64.7,7.8,12.5,17.4,95.7,124.7,2013-14,0,0
Brooklyn Nets,Boston Celtics,84,91,0,2014-03-07,7:30 PM,"TD Garden, Boston, Massachusetts",29,80,0.363,4,30,0.133,22,26,0.846,9,19,28,14,12,5,14,20,0.45899999999999996,0.38799999999999996,0.375,0.325,18.8,61.3,35.4,48.3,13.1,10.2,13.3,91.6,99.2,2013-14,0,0
Detroit Pistons,Minnesota Timberwolves,101,114,0,2014-03-07,8:00 PM,"Target Center, Minneapolis, Minnesota",38,94,0.40399999999999997,4,13,0.308,21,30,0.7,19,36,55,17,6,4,12,23,0.47100000000000003,0.426,0.138,0.319,34.5,72.0,52.4,44.7,6.1,5.6,10.1,102.8,116.0,2013-14,0,0
Cleveland Cavaliers,Charlotte Bobcats,92,101,0,2014-03-07,7:00 PM,"Time Warner Cable Arena, Charlotte, North Carolina",37,86,0.43,3,17,0.17600000000000002,15,20,0.75,15,26,41,16,7,1,13,19,0.485,0.44799999999999995,0.198,0.233,34.1,76.5,52.6,43.2,7.9,2.1,12.1,104.2,114.4,2013-14,0,0
Sacramento Kings,Toronto Raptors,87,99,0,2014-03-07,7:00 PM,"Air Canada Centre, Toronto, Canada",30,72,0.41700000000000004,5,19,0.263,22,37,0.595,9,30,39,14,9,2,17,23,0.493,0.451,0.264,0.514,22.5,83.3,51.3,46.7,9.8,3.8,16.1,95.1,108.2,2013-14,0,0
Portland Trail Blazers,Dallas Mavericks,98,103,0,2014-03-07,8:30 PM,"American Airlines Center, Dallas, Texas",38,83,0.45799999999999996,7,26,0.26899999999999996,15,21,0.7140000000000001,14,35,49,17,5,6,19,29,0.531,0.5,0.313,0.253,32.6,79.5,56.3,44.7,5.3,9.1,17.1,104.7,110.1,2013-14,0,0
